Distancia_Casa;Distancia_Ultima_Transacao;Valor_Transação;Mesmo_Varejista;Cartao_Credito_Fisico;Utilizando_Senha;Pedido_Online;Fraude
0.96603876;13.0041365;3403.12;0;1;0;1;0
12.95470637;25.02372736;641.53;1;1;0;0;0
10.75232173;0.009363788;938.68;1;0;0;1;0
20.99833212;0.564403291;5352.26;1;0;1;0;0
0.401503246;0.115288834;147.21;0;1;0;1;0
39.64959883;27.26567115;265.13;1;0;1;0;0
7.123439769;0.252041572;629.75;1;0;0;1;0
8.090778003;0.665015481;657.63;1;1;0;1;0
4.142201899;0.167811551;448.86;1;0;0;1;0
2.425754522;19.44268101;1936.03;1;0;0;1;0
5.891922499;4.181785644;1041.62;1;0;0;0;0
222.5386601;3.964364146;81.13;1;0;0;1;1
5.331799379;0.984797557;4991.23;1;1;0;0;0
4.903092394;0.127596811;198.48;1;0;0;1;0
2.761960234;0.58439151;641.48;1;1;0;1;0
4.325926611;0.16694788;871.69;1;0;0;1;0
7.177369926;0.0581221;448.73;1;1;0;1;0
15.29943388;0.059150475;534.31;1;0;0;0;0
7.873914743;2.291390563;6537.06;1;1;0;1;1
17.64086858;0.280258289;309.75;1;1;0;1;0
8.140814149;0.121588553;310.08;1;1;0;1;0
0.59186245;0.316436111;4840.91;0;0;0;1;1
4.761457125;45.82826607;912.1;1;0;0;1;0
9.317824778;1.056653713;1529.44;1;1;0;0;0
3.832387467;0.10083577;179.07;1;0;0;1;0
1.810705249;6.329573475;2117.27;0;0;0;0;0
21.12345269;4.083230707;1742;1;0;0;0;0
22.90209701;2.336245789;607.56;1;0;0;1;0
4.344913498;15.25041517;5388.95;1;0;0;1;1
50.18029725;4.013456237;401.08;1;1;0;0;0
14.97766755;1.561124602;4092.7;1;1;1;0;0
42.18620325;1.05817568;1078.18;1;1;0;0;0
2.89715954;2.825972019;1203.97;1;1;0;1;0
14.70428259;0.564162133;457.01;1;1;0;0;0
9.580008705;0.153751929;306.29;1;0;0;1;0
2.836930328;2.00869256;2479.65;1;0;0;1;0
66.51653858;0.092819186;280.07;1;1;0;1;0
38.09278993;0.756967553;720.52;1;0;0;0;0
5.23742062;0.288758928;1517.74;1;0;0;0;0
40.82028959;0.13046387;1546.13;1;0;0;1;0
8.11110206;3.007195384;574.52;1;1;0;0;0
126.3317977;38.04399706;331.16;1;1;0;1;0
42.0033135;0.419842594;565.34;1;1;0;1;0
2.488160343;2.853736487;805.93;1;0;0;1;0
48.46614117;0.493565732;440.91;1;0;0;1;0
7.350605203;0.461570869;1652.94;1;0;0;1;0
70.92998681;0.428905719;1776.39;1;0;0;1;0
2.346978098;0.279526333;93964.17;1;0;0;1;1
14.14846641;2.129251244;1745.51;1;1;0;1;0
31.82495037;1.290124536;6491.74;1;0;0;1;1
38.37894237;0.5452619;2422.66;1;0;0;1;0
8.757805739;3.636380602;662.74;1;0;0;0;0
5.978192194;0.603937329;1291.15;1;1;0;1;0
11.14531138;3.788008923;806.68;1;1;1;1;0
2.235646834;4.594038079;595.84;1;1;0;1;0
1.268757224;0.132375655;726.62;0;0;0;0;0
8.86554947;93.7863089;521.22;1;0;1;1;0
5.792835604;7.012087548;783.55;1;0;0;1;0
6.702477494;0.070793732;403.84;1;0;0;1;0
45.36036654;11.38841798;1409.6;1;0;0;0;0
73.77758415;11.65960091;1136.75;1;0;1;0;0
12.24319139;2.601501528;189.48;1;0;0;1;0
110.3133796;2.470726431;2142.01;1;0;1;1;0
9.241355932;0.673845596;2533.28;1;0;0;1;0
13.83493312;0.373238924;1333.49;1;0;0;1;0
1.824100239;2.416654332;567.39;0;1;0;1;0
8.729180403;0.989724915;1058.95;1;1;1;0;0
6.574281276;5.960580524;1494.46;1;1;0;0;0
2.087929369;0.581890428;2379.15;1;0;1;1;0
2.054769071;0.259466403;422.5;1;1;0;1;0
0.916243934;0.91285587;660.67;0;0;0;0;0
9.322649882;0.035711334;449.1;1;0;0;1;0
4.928527579;0.250125597;3482.06;1;0;0;0;0
23.27291053;0.824788763;1051.08;1;0;0;0;0
6.660948456;1.211513543;997.35;1;1;0;0;0
2.03370715;0.435888576;4242.12;1;1;0;0;0
9.802534297;5.43001005;483.68;1;0;0;0;0
36.79878556;0.449289581;380.41;1;1;0;1;0
77.83269231;0.034188555;503.39;1;0;0;1;0
15.66515426;0.662670825;2469.85;1;0;0;1;0
5.440525079;0.226155397;480.05;1;0;0;1;0
86.96414148;2.218540262;2241.66;1;0;0;1;0
1.347764196;4.262171903;1356.16;0;0;0;0;0
0.08139397;2.353371125;283.03;0;0;0;1;0
34.68292674;2.601317196;3439.02;1;0;0;0;0
4.130161188;3.646537169;723.61;1;0;1;0;0
5.075858735;19.90669483;809.13;1;0;0;1;0
7.462693237;0.525015247;95.8;1;1;0;0;0
9.93922763;0.386357454;320.72;1;0;0;1;0
38.3442938;12.49040818;373.01;1;0;0;1;0
2.123267161;0.2362408;1831.53;1;0;0;1;0
8.292831057;0.350769476;597.39;1;0;1;0;0
7.393526714;8.560012443;5537.33;1;1;0;1;1
9.13011208;1.906164932;409.39;1;0;0;1;0
0.396976306;7.705480996;1303.47;0;0;0;1;0
1.768408812;0.400721539;3711.56;0;0;0;1;0
2.53331282;0.077958171;3666.88;1;0;0;0;0
27.15037505;0.495824348;346.9;1;1;0;0;0
75.14420553;4.267957967;2562.76;1;0;1;0;0
6.080872015;0.340963572;7713.2;1;1;0;1;1
3.807874196;1.588104864;624.9;1;0;0;1;0
4.020075782;5.04728451;603.85;1;0;0;1;0
9.560595736;0.52734706;289.95;1;1;0;0;0
50.88566968;0.507225651;2439.83;1;0;0;0;0
331.1489027;0.143343324;990.66;1;1;0;1;0
9.816245429;5.845707612;2208.59;1;0;0;1;0
1.207790957;1.08065435;706.14;0;1;0;1;0
1.013832836;0.020279984;367.45;0;0;0;1;0
48.92948274;0.161819213;322.09;1;0;0;1;0
9.882726101;0.030327844;616.38;1;1;0;1;0
4.144756445;0.301217721;465.98;1;0;0;0;0
3.814534788;0.195588284;1966.89;1;1;0;1;0
10.74218099;2.448190244;6971.88;1;1;0;1;1
14.10673284;0.274822267;236.71;1;0;0;0;0
16.34317427;17.0741342;3517.51;1;0;0;1;0
3.518830995;25.92747155;872.49;1;0;0;1;0
2.941789783;14.25955367;199.8;1;0;0;1;0
1.67801874;1.132495465;624.39;0;0;0;0;0
3.027334097;2.940094552;391.4;1;0;0;0;0
6.435863299;0.857837616;268.21;1;0;0;0;0
4.330262759;4.653447461;5525.33;1;0;0;0;0
11.3101032;3.724226395;1407.64;1;0;0;0;0
1.453759841;0.227583919;187.36;0;0;0;1;0
18.59069037;1.19420838;937.25;1;0;0;1;0
4.141620792;24.43968363;979.53;1;1;0;1;0
0.592444551;1.642437353;260.54;0;0;0;1;0
19.0316469;5.483705637;2316.82;1;1;0;1;0
13.53057817;0.141888531;2095.73;1;1;0;0;0
17.46791933;0.565166453;50.68;1;0;0;1;0
14.26656554;3.558780884;4385.18;1;1;0;1;1
59.19603973;3.393059151;340.63;1;1;0;1;0
2.113699831;5.901894929;248.29;1;1;0;0;0
48.68225848;0.006860369;1423.51;1;0;0;0;0
33.60241452;0.489259308;959.92;1;0;0;1;0
6.634384593;6.566987555;635.12;1;0;0;1;0
28.72953074;1.048934197;1387.2;1;0;1;1;0
7.650515945;7.227098739;211.06;1;0;0;1;0
16.85426572;10.94250742;2104.28;1;1;0;0;0
41.04227581;0.066197253;571.44;1;0;0;1;0
44.55875335;13.96101248;669.24;1;0;0;1;0
12.64107663;0.112524604;2037.25;1;0;0;0;0
5.217177257;5.757582127;449.12;1;0;1;1;0
65.98588585;7.381052743;252.4;1;0;0;0;0
151.2750406;0.160904095;1977.82;1;1;0;1;0
361.7886677;0.985889337;1970.29;1;0;0;1;1
1.572509718;0.882354155;1757.25;0;1;0;1;0
31.44023203;3.984025937;6029.66;1;0;0;1;1
10.97231178;0.196454286;1278.02;1;0;0;0;0
1.018914963;2.900378567;754.76;0;0;0;1;0
2.15040029;3.042792235;9402.62;1;0;0;0;0
19.31372357;0.092190782;7382.61;1;0;0;1;1
25.59667425;0.224158912;525.02;1;0;0;0;0
2.430212222;0.070646748;349.84;1;0;0;1;0
111.5303639;0.167730877;283.58;1;1;0;1;0
51.89582474;3.715968424;3586.18;1;0;0;1;0
15.04261838;0.83763381;518.12;1;0;0;1;0
88.50598033;11.50656142;1468.73;1;1;0;0;0
11.32189479;0.655400007;593.29;1;0;0;1;0
0.301394893;38.29253981;1267.24;0;0;0;1;0
96.1351667;0.052098951;567.9;1;0;0;1;0
69.27718944;3.602816608;581.73;1;1;1;1;0
5.240039271;11.40010976;1753.29;1;1;0;1;0
1.013885519;0.42519243;870.05;0;1;0;0;0
12.68152802;5.047631175;1744.18;1;0;1;1;0
89.11149377;2.976756881;690.88;1;0;0;1;0
162.2266767;0.8986103;554.45;1;0;0;0;0
1.754066257;23.45577293;911.05;0;0;0;1;0
13.45835499;0.322334918;8863.33;1;0;0;1;1
14.24988528;3.520091674;136.96;1;0;0;0;0
22.75493989;0.116355315;2946.29;1;1;0;1;0
1.511333677;0.387096754;202.71;0;0;0;0;0
17.69320784;17.53841964;1748.36;1;0;0;1;0
5.026123732;0.069878546;3165.63;1;0;0;1;0
4.382679231;6.294376359;885.32;1;0;0;0;0
2.866419241;0.216970078;2433.28;1;0;0;0;0
0.899333483;1.280516504;173.12;0;0;0;0;0
50.84234187;0.145690547;285.34;1;1;0;0;0
13.56377242;0.36185871;7507.07;1;0;1;1;0
1.859622331;32.35477971;5124.06;0;1;0;0;0
1.880543136;4.126686981;1968.36;0;1;1;1;0
102.6584742;1.35977395;3877.08;1;0;0;1;1
12.08773281;7.974036509;452.24;1;0;0;0;0
11.65196018;0.573366288;658.48;1;1;1;1;0
1.657208526;0.167991346;3882.05;0;0;1;1;0
6.839270462;0.201519394;458.87;1;1;0;1;0
36.61072595;2.85334752;687.07;1;0;0;1;0
86.83859607;0.298415853;515.05;1;1;0;1;0
0.759207544;1.596613835;829.04;0;0;0;0;0
8.198730574;1.911357796;1334.16;1;0;0;1;0
2.063886326;0.549401157;20895.13;1;1;0;0;0
21.2510504;0.743997185;3805.93;1;0;0;1;0
3.670753621;1.414864827;400.32;1;0;0;1;0
1.043637356;0.225457548;487.61;0;0;0;1;0
1.454589797;0.084312431;621.39;0;0;0;1;0
4.061098136;3.135882978;5076.74;1;0;0;1;1
141.7303058;2.527711769;1513.08;1;0;0;1;1
27.5004739;0.082088605;4488.72;1;0;0;0;0
0.767389163;0.02229075;1462.75;0;1;0;1;0
0.704339805;0.87989984;533.14;0;0;0;0;0
10.52868464;0.142537859;9239.52;1;0;1;1;0
49.27181156;0.782998924;287.19;1;1;0;1;0
326.8884017;0.049687471;2635.64;1;0;0;0;0
23.97870531;14.48381499;1783.11;1;0;0;1;0
20.69256686;0.053007393;4123.29;1;1;0;1;1
6.666023805;1.653374918;746.29;1;0;0;1;0
12.04175692;2.868439816;8264.81;1;1;0;0;0
101.5680859;0.495546635;2427.89;1;0;0;1;1
11.38291848;31.67949111;1565.64;1;0;0;1;0
2.305873256;56.0983312;323.62;1;0;0;1;1
1.469173378;0.464648248;244.83;0;1;0;0;0
16.0851679;16.4383896;1944.17;1;0;0;0;0
8.436866799;0.45783989;239.86;1;0;0;1;0
2.688506108;0.234488836;609.8;1;1;0;1;0
27.56509257;14.43281762;3621.41;1;0;0;0;0
27.80626067;0.654412752;1035.26;1;0;0;1;0
0.754370985;2.545094873;3569.4;0;0;0;1;0
2.905210842;0.365476062;798.63;1;0;0;1;0
14.72228235;1.178253182;1801.77;1;0;0;1;0
2.416924065;48.21143233;417.34;1;0;0;0;0
13.56951349;0.857356271;2981.62;1;1;0;1;0
139.4121147;2.239745015;381.07;1;0;0;1;1
29.25245501;0.012451632;1901.48;1;1;0;1;0
2.988325043;0.528344864;1525.98;1;0;0;0;0
4.606602672;0.401485474;281.99;1;0;0;1;0
13.32995263;7.000677003;1883.33;1;0;0;1;0
1.120075341;9.092528169;2738.23;0;0;0;0;0
8.795544478;11.36365306;475.59;1;0;0;0;0
20.37849737;1.062959595;3115.78;1;1;0;1;0
25.45181662;0.028978713;1343.79;1;1;1;1;0
4.41242027;0.420358291;914.24;1;1;0;1;0
6.949095657;1.766595479;2426.26;1;0;0;1;0
16.76569438;0.030747813;1152.62;1;0;0;1;0
4.801834884;2.851952894;1108.73;1;0;0;1;0
54.64537647;0.154635996;2813.4;1;0;0;0;0
3.04264452;1.388748882;276.57;1;0;0;1;0
88.32303015;1.388580474;600.08;1;0;0;0;0
0.140271996;1.393816742;1072.03;0;0;0;0;0
51.12773923;0.200529682;1986.57;1;1;0;0;0
2.008604639;1.581445298;1614.76;1;1;0;1;0
10.96281604;0.24120126;1958.62;1;0;0;1;0
9.959396212;3.218582126;1535.78;1;1;0;1;0
83.6939101;0.428668628;2302.89;1;1;0;0;0
5.829234262;0.121533179;191.43;1;0;0;0;0
15.80562679;0.977513316;3850.83;1;0;0;1;0
7.596202918;0.613950532;180.93;1;0;0;1;0
0.775209555;0.327442224;1403.47;0;1;0;0;0
7.723022527;0.537811759;1247.58;1;0;0;1;0
2.205795974;1.144117319;1107.56;1;0;0;0;0
0.249752642;0.614147264;1390.7;0;0;0;0;0
0.623294539;1.235646205;1032.02;0;0;0;1;0
33.92649327;2.667848404;566.5;1;1;0;1;0
18.56637708;1.777435223;850.02;1;1;0;1;0
3.40941723;0.390635991;802.15;1;1;0;0;0
2.093537176;0.566109531;840.89;1;1;1;0;0
4.730597247;0.406474805;2179.92;1;0;0;1;0
0.173278781;1.365148804;2623.7;0;1;0;1;0
294.6714561;0.021741922;2992.56;1;1;0;1;0
51.93646724;11.75857491;372.01;1;0;0;1;0
50.4735071;5.866929177;1127.31;1;1;0;1;0
6.882775924;2.887160677;620.74;1;0;0;0;0
3.994645161;0.595923075;116.2;1;0;1;0;0
10.58911898;2.567626999;4221.67;1;0;0;1;1
12.32487869;7.541578188;2921.44;1;0;1;1;0
5.393658673;12.63923709;677.47;1;1;0;1;0
1.402001969;0.092720796;724.71;0;0;0;1;0
182.4588252;0.339188707;512.93;1;0;1;0;0
3.12584192;3.979633946;3313.37;1;0;0;1;0
0.397291333;1.038381608;990.65;0;1;0;1;0
4.337340861;6.524734712;2957.21;1;0;0;0;0
3.812061173;0.464964487;533.63;1;1;1;1;0
0.393042381;0.766038454;1662.85;0;1;0;1;0
7.320008469;0.618489769;262.91;1;1;0;1;0
52.57360945;2.339975508;6655.96;1;1;0;0;0
12.66566708;0.64244344;71.17;1;0;0;1;0
5.766801512;0.163369384;475.84;1;0;0;1;0
7.402318536;2.431526106;348.95;1;0;0;1;0
2.600140448;0.645666893;2458.53;1;1;0;0;0
16.82388486;3.457881547;3940.79;1;1;0;0;0
4.016839172;0.615611888;1643.19;1;0;0;0;0
136.7371508;0.372541779;4647.82;1;1;0;1;1
12.1094246;6.091303208;4549.19;1;1;0;1;1
122.3277833;5.630930845;4422.96;1;0;0;1;1
22.11623486;0.110287104;430.08;1;1;0;1;0
14.06353096;19.94225804;330.57;1;0;0;1;0
7.89018393;0.005812458;262.94;1;0;0;1;0
0.873616156;7.629941166;359.61;0;1;1;1;0
184.0809364;7.240020799;826.04;1;0;0;1;1
29.29394051;2.404498907;2534.87;1;0;0;1;0
34.34626646;0.417426417;1244.27;1;1;1;1;0
23.92894876;1.800445927;2681.74;1;1;0;0;0
2.854320514;35.5165433;2209.48;1;1;0;1;0
21.00221783;2.734859846;1971.09;1;0;0;1;0
6.232735963;0.306870253;5507.37;1;0;0;1;1
14.77905371;0.239181119;1519.3;1;0;0;0;0
10.76722382;1.614700124;1803.26;1;0;0;1;0
4.545263035;7.735021437;3334.94;1;0;0;1;0
13.38981813;0.136718285;4245.87;1;1;1;1;0
1.328342658;15.45746818;712.25;0;0;0;1;0
25.90073529;1.346139442;2809.43;1;0;0;1;0
2.54751882;0.183806276;2850.68;1;1;0;1;0
48.54256016;13.3497451;1271.02;1;1;0;1;0
3.097834751;0.273000864;4576.16;1;0;0;0;0
13.94331527;6.715709249;270.25;1;0;0;1;0
25.34707195;0.769837591;112.08;1;1;0;1;0
0.991246618;0.230925512;1669.58;0;1;0;1;0
1.280131576;1.286043177;341.38;0;0;0;0;0
395.9357054;2.210127483;420.45;1;0;0;0;0
19.82337438;0.036263751;5032.03;1;0;0;1;1
9.950686189;7.08725075;948.43;1;1;0;1;0
4.744171325;0.236411583;656.26;1;0;0;1;0
43.12142987;14.14639311;1643.69;1;0;0;1;0
19.5750985;1.248681394;124.98;1;0;0;0;0
15.56212526;0.628969838;504.03;1;0;0;1;0
31.60327469;0.534990377;9705.47;1;0;0;0;0
59.04756437;1.661747374;146.23;1;0;0;1;0
4.504889344;0.189569758;3847.38;1;0;0;0;0
40.60432503;1.339653591;2760.23;1;0;0;0;0
11.50689796;0.014686911;2492.21;1;0;0;0;0
7.195944393;1.525984287;3417.56;1;0;0;0;0
13.17959521;0.392334456;1676.09;1;1;0;0;0
29.30632232;4.104277398;119.12;1;1;1;1;0
58.1859852;0.23205845;1535.57;1;1;1;1;0
39.96267982;0.06445834;1279.08;1;1;1;0;0
297.8152918;0.37983453;3855.26;1;1;0;1;0
11.243421;3.305284251;2234.43;1;0;0;0;0
0.73229025;0.194053534;1525.29;0;0;0;0;0
2.816687689;8.108504411;4113.69;1;0;0;1;1
3.135669946;1.329874488;648.62;1;0;0;1;0
150.5275061;0.26933592;514.74;1;0;0;0;0
3.385374591;2.350017118;301.87;1;1;0;0;0
13.09961441;0.021420206;1019.69;1;1;0;0;0
49.28607333;1.527680211;1097.17;1;0;0;1;0
21.56392002;3.490911413;1029.61;1;0;1;0;0
2.092978007;0.437514555;1155.71;1;1;1;0;0
2.603389289;10.10776715;425.71;1;0;1;0;0
4.960480356;0.157977704;1363.83;1;0;0;1;0
93.19226119;0.27296577;1486.93;1;0;0;1;0
6.296699403;0.082393824;1234.94;1;0;0;0;0
44.47599712;0.214671463;6110.2;1;0;0;1;1
5.293073277;0.027636121;2411.83;1;0;0;1;0
72.73114905;94.10944022;763.98;1;0;0;1;1
3.124889519;0.154696775;563.15;1;0;0;0;0
4.807713127;0.249977387;985.36;1;0;0;1;0
38.21285856;0.695460413;399.78;1;1;0;1;0
11.4740212;2.61863163;226.87;1;0;0;0;0
13.72767418;0.287866566;1260.33;1;0;0;1;0
43.84272313;0.043533434;3985.87;1;0;0;1;0
2.373314146;1.130408528;2531.17;1;1;0;1;0
26.54181216;0.997960563;561.65;1;1;1;0;0
2.210818455;2.274561768;132.99;1;0;0;1;0
5.369930395;1.39813326;1000.09;1;1;0;1;0
15.69862886;1.730960038;203.18;1;1;1;0;0
0.418104067;0.145599254;5577.22;0;0;0;1;1
6.759844152;1.103750224;206.5;1;0;0;0;0
1.719470974;0.092473324;1344.4;0;1;0;1;0
10.7179871;0.307681824;811.63;1;0;0;1;0
11.82126153;25.520341;1066.66;1;0;0;1;0
11.14834829;0.9573344;651.28;1;1;0;0;0
34.78436236;3.320669851;671.1;1;1;0;1;0
17.4283923;0.402259256;133.58;1;1;0;1;0
57.57516312;2.520952512;1028.24;1;1;0;1;0
8.234664341;0.862122478;765.47;1;0;0;1;0
3.342780063;0.720532615;819.33;1;0;0;1;0
1.821648008;0.656855357;3014.9;0;1;0;0;0
361.1427818;0.376780808;3835.3;1;0;0;1;1
21.36962811;11.0532826;723.36;1;0;0;1;0
134.673211;24.01647282;438.65;1;0;0;1;1
35.51123232;0.281176741;233.16;1;1;0;0;0
31.50672413;1.941901894;2009.53;1;1;0;1;0
12.80187396;8.890744985;422.46;1;0;0;1;0
8.928258056;0.129473;660.85;1;1;0;0;0
1.789956934;1.363118;10032.24;0;0;0;1;1
16.22948736;0.082784278;430.83;1;0;1;0;0
12.7224714;6.703447088;1037.85;1;1;0;1;0
8.317312347;0.315984926;9105.16;1;1;0;1;1
2.365354352;14.79324998;1793.48;1;1;1;1;0
54.1122658;0.239259927;1225.5;1;0;0;0;0
441.6786199;0.0112547;3534.1;1;0;0;1;1
34.43181788;3.143620528;550.94;1;1;0;1;0
1.65338809;0.538294883;3204.19;0;1;0;1;0
7.743079919;2.689525762;1204.67;1;0;0;1;0
14.77193736;0.774506104;1139.54;1;0;0;1;0
52.96910908;0.65767875;533.23;1;0;0;0;0
61.76548282;0.50113945;1326.07;1;0;0;0;0
9.793788592;2.534938912;714.62;1;0;0;1;0
116.6274331;1.566911235;4061.97;1;0;1;1;1
13.98357175;0.856725791;377.39;1;1;0;0;0
10.25545564;6.651434294;481.31;1;0;0;1;0
12.24484839;14.21885079;4148.05;1;1;0;1;1
120.9706118;0.490023586;141.37;1;1;0;0;0
39.9226871;1.360825786;266.88;1;0;0;1;0
6.698692772;0.971072214;869.78;1;0;0;0;0
19.6902245;0.913977582;1208.13;1;0;0;0;0
86.95175134;3.723146212;981.36;1;0;0;1;0
8.195616953;1.109073617;552.84;1;0;0;1;0
2.096159988;2.612822272;763.41;1;1;0;1;0
0.385696255;0.43829203;32.06;0;0;0;0;0
31.83401323;0.048912331;1108.56;1;1;0;1;0
40.10988683;0.622008723;1787.11;1;0;0;0;0
54.97758836;10.72962939;1684.34;1;1;1;1;0
193.7206301;1.442009835;995.84;1;0;0;1;1
7.530564057;1.379893759;849.76;1;1;0;0;0
8.619152146;1.188204113;553.31;1;1;0;1;0
231.0617967;0.40301482;210.57;1;0;0;0;0
15.50248514;0.321525836;1671.29;1;0;0;0;0
3.107231696;2.307757669;3005.86;1;1;0;1;0
5.067663385;9.455355496;1823.03;1;1;0;1;0
7.436203136;2.167445541;687.07;1;1;0;0;0
11.30214138;0.235394298;1187.28;1;1;0;0;0
17.52807632;12.60843166;210.49;1;1;1;1;0
12.16939685;0.171895759;1217.92;1;0;0;1;0
17.30164596;0.799530785;1355.42;1;0;0;1;0
3.172323077;0.271924596;1360.34;1;0;0;1;0
17.78821704;0.019610257;5309.79;1;0;0;1;1
20.13985646;2.671401788;467.28;1;0;0;1;0
121.1787047;0.972405648;49.22;1;0;0;1;1
79.17296459;0.455178164;1659.68;1;1;0;1;0
29.02302292;32.39256146;438.19;1;0;0;0;0
18.81482613;0.291428692;7050.63;1;0;0;1;1
31.24014993;0.075738832;714.79;1;0;0;0;0
8.871446108;0.503247709;3147.41;1;0;0;1;0
6.819834867;0.153468185;582.19;1;0;0;1;0
22.17267583;13.21684034;1000.63;1;0;0;0;0
4.488115956;2.041826655;211.15;1;0;0;1;0
20.08379842;0.44897536;1100.71;1;1;0;1;0
3.49973669;1.307800605;1361.72;1;1;0;1;0
0.587784081;0.903707605;137.27;0;0;0;0;0
3.141523315;23.5782777;410.07;1;1;0;0;0
74.96525031;0.417799911;2457.74;1;1;0;0;0
54.65612152;0.43044951;62.95;1;1;0;0;0
0.733407034;0.075579933;6837.64;0;1;0;1;1
16.78703716;0.004607584;1529.06;1;1;0;0;0
12.084289;0.106095907;264.56;1;0;0;1;0
50.61860697;0.023849827;1259.73;1;1;1;1;0
23.07495404;0.297924823;2340.31;1;0;0;0;0
0.758211305;0.036153887;570.78;0;1;0;0;0
3.313026057;32.94999788;3217.35;1;0;0;1;0
23.35866747;4.144864643;2297.98;1;1;0;0;0
8.108591266;112.2072331;1050.45;1;0;0;0;0
53.53267699;0.301154022;695.08;1;0;0;0;0
7.079998143;0.286316596;1058.53;1;1;0;0;0
28.89451839;1.152835013;851.55;1;0;0;1;0
146.7956323;0.931816568;1498.59;1;0;1;1;0
0.736827262;15.16795551;2292.01;0;0;0;1;0
6.432712176;1.581430409;1199.54;1;0;0;1;0
7.452700609;1.207558518;1026.8;1;1;0;1;0
4.671512346;2.384547243;702.1;1;1;0;0;0
1.338801945;18.25571429;3237.6;0;0;0;0;0
10.61657066;0.321117763;96.72;1;0;0;1;0
12.88207735;3.477665953;436.27;1;0;1;0;0
27.49029577;3.249395201;2611.04;1;0;0;1;0
34.99049863;0.266693937;952.09;1;1;0;1;0
49.75011972;2.006037435;3479.33;1;1;0;0;0
9.762362893;14.55262963;1780.15;1;1;0;1;0
11.77516841;0.064834457;796.79;1;1;0;1;0
10.54089879;2.512106203;759.99;1;0;0;0;0
2.080539595;0.085970253;8518.59;1;0;0;1;1
101.8981262;0.242619262;216.88;1;0;0;1;1
26.06868847;0.101240553;3625.23;1;0;1;0;0
0.7271421;2.341654532;673.2;0;0;0;1;0
2.193855038;1.38808388;139.11;1;0;0;1;0
219.412912;0.110008464;1316.84;1;1;0;1;0
15.39436272;0.027624167;1437.23;1;1;0;1;0
3.663762757;12.03768752;3083.43;1;1;0;0;0
4.846571174;2.971662024;9791.87;1;1;0;1;1
3.579193103;0.480767212;2657.11;1;1;0;1;0
85.54505235;0.670039526;1686.08;1;0;0;0;0
16.21271634;0.283802241;406.46;1;1;0;0;0
76.95013709;0.205413897;294.85;1;0;0;0;0
6.239307517;1.718304657;878.36;1;0;0;1;0
102.4704929;0.1162503;1005.8;1;0;0;1;1
1.17718002;0.108970705;1234.6;0;0;0;1;0
1.843419013;3.480604414;618.12;0;0;0;1;0
4.353264004;0.084788281;644.99;1;0;1;1;0
51.47120751;4.953271831;189.53;1;0;0;0;0
3.399871001;3.341691984;4552;1;0;0;1;1
10.05972683;18.80140991;91.24;1;0;0;1;0
8.631831405;0.512268562;1980.83;1;0;0;0;0
1.07349279;9.2809785;1211.11;0;1;1;1;0
23.61090085;0.904834531;103.95;1;1;0;0;0
74.51254715;0.083332713;1563.24;1;0;0;1;0
12.92740338;0.774893123;2675.04;1;1;0;1;0
9.092130754;2.892231523;8383.92;1;0;0;1;1
1.767055785;0.04849909;604.49;0;0;0;0;0
10.61649526;1.381979348;419.71;1;1;0;0;0
14.50141443;0.873088137;1114.38;1;1;0;1;0
2.168930071;11.00360437;422.42;1;0;0;0;0
102.7295823;0.701586496;185.68;1;1;0;0;0
20.21118582;0.327759743;1309.4;1;0;0;1;0
1.305340496;0.721331875;712.97;0;0;0;0;0
0.78241934;1.741928631;6521.92;0;0;1;1;0
10.30540099;2.748973363;180.99;1;0;0;1;0
2.687570341;0.106970289;510.8;1;0;0;1;0
1.812749697;1.379664033;8799.13;0;1;0;1;1
94.69927177;2.447909147;291.54;1;1;0;1;0
3.352680588;0.722758828;206.98;1;0;1;1;0
14.72445906;1.195194006;1772.53;1;0;0;1;0
10.60170574;0.881307483;2036.14;1;0;0;1;0
23.44368633;0.361886716;270.1;1;0;0;0;0
3.067598188;0.776452479;1179.8;1;0;1;1;0
23.93835517;4.626565644;496.01;1;0;0;0;0
0.492876979;0.750267537;1959.65;0;1;0;0;0
10.54467099;10.63323599;1930.08;1;0;0;1;0
15.80545254;5.122847938;862.79;1;1;1;1;0
8.593802162;1.448641909;941.24;1;0;0;0;0
55.80904217;4.320797752;866.51;1;1;1;0;0
158.9969738;0.190771679;1993.95;1;0;0;1;1
364.2432767;0.288696967;664.55;1;0;0;1;1
32.26127876;0.266878444;1145;1;0;0;1;0
9.938177793;0.223719867;1583.38;1;0;1;0;0
36.52399915;0.35912757;1080.62;1;0;0;0;0
5.273027095;7.158904009;680.84;1;0;0;1;0
8.220822034;3.782835898;410.24;1;0;0;1;0
6.313818485;2.851082013;207.97;1;0;0;1;0
0.654594062;0.143432871;6514.67;0;1;0;1;1
2.544282645;0.542524446;139.93;1;0;0;1;0
0.873563418;0.59783765;368.89;0;0;0;1;0
22.293023;5.207946816;179.51;1;0;0;1;0
82.59410771;1.343263531;3867.82;1;0;0;1;0
17.59163612;0.084077013;111.8;1;0;1;1;0
89.2028065;38.67327892;738.56;1;0;0;0;0
7.825449898;0.578981659;547;1;0;1;1;0
37.32219418;0.320828897;1981.72;1;0;0;0;0
17.5094458;0.705265381;115.93;1;1;0;1;0
1.128842859;1.696312017;108.82;0;1;0;1;0
